fname,label
5197d363039e0ddb4431.wav,Bass_drum
51d117b45d1a074817d9.wav,Keys_jangling
51da2049e6ab9c43eb71.wav,Hi-hat
51e3c13742634fb563e2.wav,Laughter
51e90472b182fd21a323.wav,Trumpet
51ead45d03943359e894.wav,Double_bass
51eed01b8686e6a443e5.wav,Violin_or_fiddle
51fc647302b7c77028e2.wav,Fireworks
51fdb69b4ed0bf17de06.wav,Burping_or_eructation
5209a3dc849741042624.wav,Double_bass
521370c179362cbec5f2.wav,Shatter
522112ed6eaa9f22e0f0.wav,Applause
5225ae0a16528c01f7db.wav,Tearing
52336f8b947cadb35278.wav,Oboe
523b37ee31f419feaf85.wav,Computer_keyboard
5252efbf8cf7b6164677.wav,Oboe
52786a8fdcaa7c27c78e.wav,Bark
5281b57976a71965a8eb.wav,Hi-hat
5285b05164245a271370.wav,Hi-hat
528b19809f012eb7bff3.wav,Double_bass
5290d2c8a66102383580.wav,Tearing
5293a542814d0c59f5f3.wav,Gong
529d1a33ee36b02d00ef.wav,Bass_drum
529e8614518de28a6dd4.wav,Applause
52aced28609bde793d14.wav,Violin_or_fiddle
52b78925a70b6eac728f.wav,Laughter
52b9975a567a0a64dddb.wav,Cowbell
52d28f8c15db871299fb.wav,Keys_jangling
52df1faece46d40591ad.wav,Clarinet
53135f816e74964a7371.wav,Knock
531417ceaff9e08feec7.wav,Squeak
5333b1d82fa9a586ee95.wav,Acoustic_guitar
533d4c5bfd8fd7efa1f7.wav,Hi-hat
535a335257e450ff4d76.wav,Acoustic_guitar
53695170216d88fa7634.wav,Bass_drum
537798b9268a68a909f5.wav,Gong
537b684c25fc53873d0f.wav,Trumpet
53a78f7b22711c45fd64.wav,Oboe
53ad86638dee00ef441b.wav,Cowbell
53bb2ac5188aa90fa93c.wav,Fart
53bd145b8d7c109708f1.wav,Cough
53bdc7afd659847def7d.wav,Knock
53c4a3fa7c24b9fc2f9b.wav,Telephone
53d160b1864c5c866d15.wav,Applause
53eed711a1cfa774dfde.wav,Microwave_oven
53fb4097b7db7e2b5f77.wav,Gong
53fc69388f28506413bb.wav,Gong
540369a7c228fde31a5b.wav,Telephone
5407995cee435b61c0b6.wav,Tearing
5416c15a7e7f420d3bb3.wav,Electric_piano
544806297111c9da6f33.wav,Clarinet
544b381af7aca7cd8282.wav,Keys_jangling
544dcddd4b4b04227540.wav,Oboe
547521076e1db06efb54.wav,Bark
5487e87f4dcf2c6aa2ef.wav,Laughter
548c7fc9f99fa1f04e2a.wav,Tearing
54afb5d50e9adf2a2cda.wav,Saxophone
54b4de944430c46ac513.wav,Bass_drum
54bc9297e641d247bb09.wav,Laughter
54c439c652b8353e1be0.wav,Oboe
54cb0d465e447d062740.wav,Flute
54cb7373dd54621ec1dd.wav,Shatter
54e50736ec4a036c84fa.wav,Cowbell
54f71fe77bf3759f7617.wav,Fireworks
554d8b36bf674bf22a1c.wav,Double_bass
55648a40f5660bf30189.wav,Gunshot_or_gunfire
557b6330de2c96975dd5.wav,Cough
55807a2958c42bed9648.wav,Double_bass
55ac83a8d6b0d6148462.wav,Bass_drum
55c8a1e61d0da9b6f8cc.wav,Telephone
55cc1a3a221bbad0d342.wav,Violin_or_fiddle
55e822788c96ffe6033e.wav,Fireworks
55f37226ceadf4c45c74.wav,Bass_drum
560089324cc23e268759.wav,Applause
5613079585b4ba294345.wav,Knock
561e4f909008cd4a9beb.wav,Clarinet
56256827add6f01b0a27.wav,Oboe
562f12ea650e135f129b.wav,Squeak
5647c1ccf7e4a59fc370.wav,Burping_or_eructation
5651698bef36cd7f6975.wav,Flute
565ba3415a28213b20b2.wav,Tearing
5690b30bdd7495cf8342.wav,Trumpet
569119aa887bf5f87cf9.wav,Acoustic_guitar
5692c8f2972748ec4dfc.wav,Applause
56c10ec7b16083fefaee.wav,Meow
56dd9c18f481e76be4d2.wav,Electric_piano
56e57b7ccde74c6ff3e9.wav,Fireworks
56e92e2a5defd93421b6.wav,Bark
56e985cafe345e1d6068.wav,Saxophone
570c68bcc6cbfc550a81.wav,Double_bass
571b47b04e945bb629c4.wav,Writing
5752090258fb95e91d0f.wav,Saxophone
576496ac4cf394dd8f08.wav,Violin_or_fiddle
576e29abca25a5dd1a5d.wav,Computer_keyboard
579b871f5ab82a98fda7.wav,Squeak
57b14982ac55b4e1ceaa.wav,Microwave_oven
57be83b494fa1dc209f2.wav,Flute
57c79df815d13929202f.wav,Keys_jangling
57cbd7d84985141583e0.wav,Gong
57e67e329bc374056111.wav,Clarinet
57e937ef3c995c288319.wav,Bark
57f52143de42c9a45231.wav,Snare_drum
5815cfa3dbe6377870b8.wav,Trumpet
583da7345586e1634c56.wav,Saxophone
5846c30ec0d5c3d43def.wav,Oboe
584b42b1b91b7cee3699.wav,Squeak
584e2936bb55fec23e66.wav,Applause
5853acb84211da189fe5.wav,Writing
58bc96be26db32c2ed59.wav,Saxophone
58bce98c3c1e78fe66b2.wav,Acoustic_guitar
58e41709165b94d8bd18.wav,Harmonica
58f19d2ea3e729c0c0a7.wav,Squeak
592beb5608117115a03b.wav,Laughter
592eaea471c487eacb58.wav,Laughter
593eea9affc5c3088b0c.wav,Double_bass
5947e56df8e27e164207.wav,Knock
59e27a963195dcbddbbe.wav,Oboe
59e77e5ee4076ac4799e.wav,Clarinet
59e82b5e230674a9c845.wav,Double_bass
59f89331a98ed5f2a702.wav,Saxophone
5a14913ee2ded795781d.wav,Hi-hat
5a2bcd7bedc221421e2e.wav,Fireworks
5a2cc7446728c6512f43.wav,Fart
5a2f0e95ea83c8cc7546.wav,Saxophone
5a3d21e1af18a2a4e24c.wav,Drawer_open_or_close
5a737430febde36190db.wav,Tearing
5a73e9a8371010111865.wav,Squeak
5a800d3b169ec8a6912d.wav,Fireworks
5a8b419ae23bb1a2330d.wav,Applause
5a9786df785bf6079ef4.wav,Bark
5aa688fca4acd8cc1cbe.wav,Flute
5ae5259abca0d4553b60.wav,Clarinet
5aed642df024ed1eae33.wav,Knock
5afc4dfbd63d3580147a.wav,Flute
5b05b5b40450f9912d48.wav,Oboe
5b06a554778bc760a8f6.wav,Oboe
5b0ee4eacd77b58f3ef9.wav,Tambourine
5b57dcea7c6f4612d2b5.wav,Laughter
5b7443457129a7722c11.wav,Writing
5b85d269fec32f5cfc96.wav,Shatter
5b87a772b8213410480c.wav,Flute
5b952b1528bc8e12ddfb.wav,Burping_or_eructation
5bb137b7b558cceed1fd.wav,Applause
5bcdaad1fda48e65f66c.wav,Bass_drum
5be34446ec79a54caf1e.wav,Oboe
5bf6fa415ada817a7a68.wav,Meow
5c02c8708a28028505fd.wav,Bass_drum
5c2b4de48f1e23ec931b.wav,Oboe
5c40422bbf486aa82d89.wav,Trumpet
5c509479f65925c14a51.wav,Computer_keyboard
5c57ebaa56e599b39ce9.wav,Finger_snapping
5c6af182a7e37acbc46e.wav,Applause
5c9c068a367193105a42.wav,Tearing
5ca0b631ae93b449af7f.wav,Writing
5cb133e56d87ac0b3a9a.wav,Clarinet
5cb6090c066aafd879b1.wav,Saxophone
5cc16204dbfc8ea7da44.wav,Cello
5cc5c91316a7d662f776.wav,Bass_drum
5ce1cdbb2e1b9c0fb405.wav,Tearing
5ce4fc5c24db28e755f6.wav,Burping_or_eructation
5ce8752eb2706f55964a.wav,Oboe
5cf0e63ca187caa10e5b.wav,Hi-hat
5cff297398c8ac5d5b3f.wav,Gong
5d05f60e407329f7a367.wav,Oboe
5d1f3200a85840aa37e9.wav,Saxophone
5d30e43b3a0806e1efe4.wav,Bark
5d3c44e7c13dec288509.wav,Snare_drum
5d41b68c34379c610a9e.wav,Cowbell
5d56225722307a6e50e2.wav,Clarinet
5d5814c6bacb3bc982f0.wav,Tearing
5d583c5b099e451a09f7.wav,Bus
5d5a66f9bf0564cb2168.wav,Cowbell
5d7e5b1ff4b2ac7fa364.wav,Cello
5d8a8823fa705bd3e762.wav,Cello
5d9918391bc01eeb49a0.wav,Hi-hat
5da250203c7db3649907.wav,Drawer_open_or_close
5dab5858bc90a0c0e1d7.wav,Oboe
5dab98d4c2f5b9682c7b.wav,Electric_piano
5daf806690d13c32bebd.wav,Glockenspiel
5db80ad8bc203ac8fab2.wav,Laughter
5dbe13817c0538a50141.wav,Fart
5dd1ef3b65f9786b6b23.wav,Drawer_open_or_close
5e0a933f56a670f9d113.wav,Bass_drum
5e1d17becc5cb3d919e2.wav,Microwave_oven
5e346f5b841f6f6ef0ea.wav,Oboe
5e4a6111b37fb8da0b5d.wav,Cello
5e62983041a3ca32409a.wav,Microwave_oven
5e6eecc538779c495fed.wav,Computer_keyboard
5e7266ad99bc4e2c22d9.wav,Fireworks
5e9f86977e02c0591e1f.wav,Computer_keyboard
5ea227ff6113956eca7e.wav,Bus
5eab4bac48945e63d11b.wav,Harmonica
5ec2db5233cdd014a5fc.wav,Squeak
5ecce63a5921781dd480.wav,Fart
5ef0edb2dfbaa09c64a7.wav,Applause
5ef4a274dfba36df541c.wav,Flute
5f00802cdcb26ef79ab9.wav,Computer_keyboard
5f0af994687fa74b3da6.wav,Laughter
5f2898cafad1068070c3.wav,Double_bass
5f74fc094582dfed2692.wav,Knock
5f7f0fd40324a019e4bf.wav,Gunshot_or_gunfire
5f81907f2482a9c8e101.wav,Shatter
5f93fe6ae90d241c1857.wav,Electric_piano
5f9803034ab4911fe6ba.wav,Bass_drum
5fadf18143fb59666251.wav,Gong
5fbd0594583a578a09c3.wav,Violin_or_fiddle
5fbfa82673f6b4a0175b.wav,Flute
5fcec7b13ac674de7669.wav,Bark
5fd2e5ffe88032ea10a2.wav,Burping_or_eructation
6009ec11e710c1d13995.wav,Saxophone
6037627d28449c821e50.wav,Squeak
60552438e141861541f4.wav,Writing
605a98f4bc2f3e96f01b.wav,Keys_jangling
605af3ca3d110afcf2e8.wav,Cough
605fe6b8b626e9a0bd25.wav,Keys_jangling
60800487a51cb57dbfdb.wav,Violin_or_fiddle
609bad9a670002e22530.wav,Cough
60a1ba0dc5a95055c14e.wav,Acoustic_guitar
60a7fcb3b3919da75e8a.wav,Double_bass
60afb5a744b9e052e332.wav,Laughter
60bc4121fbd486e2f68c.wav,Double_bass
60ef2a116ebe2a4fbb10.wav,Cowbell
60fb1bf138d3ec1d5d7d.wav,Double_bass
6114bd8f929a7eb5ab14.wav,Snare_drum
611e2101c6b7484c2ce3.wav,Saxophone
6123db4ea1b30209114d.wav,Clarinet
61281eb79bf50967eed5.wav,Oboe
612dd62622f2d2212bb9.wav,Bass_drum
61352ac1a7525e60fd21.wav,Bus
6151b0e21fb4ab8fa32d.wav,Keys_jangling
61521147fb386c66ffce.wav,Gunshot_or_gunfire
6157b36c7cce7c3b243e.wav,Gong
61620ae20e7fee6303ed.wav,Telephone
61634442592c1eede67e.wav,Tearing
619c0d28a9056ca7b75e.wav,Saxophone
61a3f98afeef8fbc20bc.wav,Trumpet
61b205f08e6ec927acb4.wav,Tearing
61bcfb33808b0907081d.wav,Shatter
61c93d53197773855358.wav,Writing
61e501fb84b25832d7f2.wav,Fireworks
61f5e0e5400e7aff90b3.wav,Cello
62196e5601c3442b6334.wav,Squeak
621c18278a6613a34d20.wav,Squeak
624ed721aa9658992eac.wav,Shatter
6254c0b6aa8d20d2f5c3.wav,Acoustic_guitar
628346a100817c1559e5.wav,Burping_or_eructation
6288624e2e33ce778adb.wav,Bark
62ad069f25c82baa3edc.wav,Bass_drum
62c6c745aa51e2347c26.wav,Cello
62c7c430b5339d6fc4a8.wav,Clarinet
62e227b9b19b9700be9a.wav,Knock
62e22cb335b41a20435e.wav,Tearing
62f61652a206ba9c2f63.wav,Gunshot_or_gunfire
62fef602159acd726bcf.wav,Saxophone
630db78581052bea340c.wav,Violin_or_fiddle
63404e64d1c6132386d7.wav,Gong
63484e476ec1da077fde.wav,Violin_or_fiddle
636935c359163b19b291.wav,Applause
636b2fc3c116a29ca3bc.wav,Drawer_open_or_close
637169ff1bdfd6ed3b8c.wav,Gong
638d0530e17d74970fb9.wav,Snare_drum
63938c039bc2232a9ff1.wav,Keys_jangling
63979ecdabce3af5cafe.wav,Flute
6398e980d68fbb049a22.wav,Bark
63edd564510e7bdae410.wav,Tambourine
63fc605a4d45a93a43d9.wav,Knock
6403a4c115edd8dff8b3.wav,Electric_piano
64169ca8bd33353d26ad.wav,Fart
64373a76b1f76a4f2712.wav,Writing
643a32ce9a1594ca259c.wav,Keys_jangling
644023e2650fe64bbdb2.wav,Meow
64406643baea61b20742.wav,Knock
6441d438a2ba033d1c54.wav,Bus
64552896a45067c53e61.wav,Cough
64896d780dab373292fd.wav,Shatter
648caf31f8b63effa45b.wav,Computer_keyboard
648f65fe06397d1c886d.wav,Harmonica
6490c8660f532de65af4.wav,Flute
649513634cc8578c7d39.wav,Snare_drum
64960769693f6f6c79b8.wav,Tambourine
649e59d0afc537fef8f6.wav,Laughter
64a4b65457b078d32cee.wav,Electric_piano
64cf6bfbf004181daef2.wav,Burping_or_eructation
64d0eae95dc37f9fb571.wav,Tearing
64df84a1f03fc5956698.wav,Cowbell
651000bb8690b93d06f2.wav,Meow
65262697858a3e657acf.wav,Clarinet
653bbdeb41c379ab7bfc.wav,Bus
653c7f7acd15921b0d01.wav,Flute
655c72fdcea777edddd5.wav,Bass_drum
6570a64da173ae857b0a.wav,Applause
659d6a2a3ae3ab556abb.wav,Cough
65a2371d0fd6788b40fc.wav,Applause
65c9c7c9660e8d3462d7.wav,Harmonica
65cf38d6acb23fb50555.wav,Harmonica
65e11608011920e49b75.wav,Tearing
65e631752a50cbcf2d71.wav,Squeak
65e7b5651feb5fa595c4.wav,Applause
65f2415250838f4de09f.wav,Cowbell
65fc46fece84e62aae4c.wav,Knock
6657202c487f4756b55a.wav,Harmonica
666f81f68001fa8e9c4b.wav,Meow
669b0fa58c8f702017a9.wav,Cowbell
66bae70b0cd31bdaf416.wav,Acoustic_guitar
66c85e18db252dab6acd.wav,Cough
66cd51800591f580ed60.wav,Writing
66d37f3655a039ea80fb.wav,Cough
66ef962a71068fa9468b.wav,Fart
66f39342e5b0c12118db.wav,Violin_or_fiddle
66fa458042969be2a410.wav,Fart
66fc05f4ed02617ca67f.wav,Tearing
67302f700b1a48d6824d.wav,Double_bass
6730c92be092d419add5.wav,Bass_drum
674d6b7098fe30cf03b0.wav,Applause
675e86e36b7a014f70cb.wav,Snare_drum
676ec4faf89fead1cc87.wav,Tearing
6770403824762d16a502.wav,Laughter
6774a9e315ebeb361304.wav,Harmonica
6785f09407e27454b52c.wav,Bark
678c77a9a8983e582349.wav,Violin_or_fiddle
67bf5139dbfe075bef2c.wav,Meow
67dcd2f9922269052261.wav,Hi-hat
67fa7d227f0df16fc89c.wav,Applause
68189b9f57fb69a9b4c9.wav,Clarinet
6819c795bb55a97c4565.wav,Writing
681ec2beafce10cd54b8.wav,Violin_or_fiddle
68277116bd846d8b5713.wav,Keys_jangling
682810f0420e57ea579c.wav,Tambourine
683e36a7b46bd7f920ef.wav,Oboe
686f4c42082a6fffbea1.wav,Bass_drum
687e16d8621948f1b1dc.wav,Electric_piano
689312c6ad78d6f9cf0c.wav,Writing
68a2e4de6ea2d26f2a25.wav,Applause
68aaeeaf52a1cf46a7c2.wav,Tearing
68cab5d7ffa24a0462eb.wav,Fireworks
68d19afd41ef17e527f5.wav,Squeak
68d3c5b0e6eeba612ad9.wav,Bass_drum
68d671f4d44d5aa15868.wav,Bark
68ee1cb367d661397c03.wav,Flute
6911edf9788d115f46ea.wav,Clarinet
6917be6ccf0b5e98c346.wav,Fart
6919c71ec3e5095cd056.wav,Bass_drum
6933c3ebee4a893b39ea.wav,Tearing
6936208b34efa5bacd7b.wav,Cello
696635279f310eb4bc39.wav,Burping_or_eructation
698f779b2677e854ebd1.wav,Chime
69967c5bf21df7d20841.wav,Tearing
699babb25721b9c72bb0.wav,Laughter
69a2e5f75c2f2c7b3e7e.wav,Snare_drum
69a8b747edc90466e7d3.wav,Drawer_open_or_close
69ace0e7057eaf81aabc.wav,Meow
6a1d946289248c6bab37.wav,Saxophone
6a1da2c26cf2325219ae.wav,Gong
6a44d9e370fd97201256.wav,Acoustic_guitar
6a465f7d2bb2ffb0edfc.wav,Fireworks
6a4cc61f3da6f49516c0.wav,Computer_keyboard
6a534d3327f975316cc1.wav,Squeak
6a6fc2b7fbd8e9cbf909.wav,Acoustic_guitar
6a7ea10f4d7664f2d19a.wav,Hi-hat
6a89c58f1af7b85b623e.wav,Squeak
6a95804988e0177bb3b5.wav,Shatter
6aaff196bcbb13c7ed81.wav,Fart
6ab4c4c36c65603cc5c9.wav,Computer_keyboard
6acd6ebba07778eddaac.wav,Finger_snapping
6adb4cbb093b80e25bb2.wav,Scissors
6af5a3fc27b981a640c9.wav,Gunshot_or_gunfire
6afa6cb310d631d9edee.wav,Snare_drum
6b02c694ae26e21f81cf.wav,Bark
6b252cb7000e47cf9586.wav,Tearing
6b5becca557ac9a6827f.wav,Oboe
6b603da2487758b317e1.wav,Clarinet
6b88847f53429fac7c53.wav,Writing
6b90053b30b507ef28d2.wav,Hi-hat
6ba798906e2efaa46dec.wav,Tearing
6bbae722480a727fb327.wav,Snare_drum
6bcaeef5baea14ef1f4d.wav,Bus
6beb37703cf24e343a02.wav,Shatter
6bfc5d0f378699a812b4.wav,Burping_or_eructation
6bfea063a19fade6c620.wav,Keys_jangling
6c08736824647f7bd970.wav,Bark
6c247027a04adcfdb65f.wav,Trumpet
6c389a5cba93db4b97d3.wav,Clarinet
6c38f01714fc639baacb.wav,Flute
6c4af72605354548fe4c.wav,Fart
6c5e9b9726bb561943eb.wav,Fart
6c5f5d2bbf81ce6c163f.wav,Acoustic_guitar
6ca32aba1c356fb7e6b6.wav,Burping_or_eructation
6cabf2dd0f42e16e8569.wav,Saxophone
6cb1917498c5afd9afa5.wav,Knock
6cb7a8643c4cbeb93f3e.wav,Knock
6cbccbc5132bc15884f5.wav,Laughter
6cbe75d5f79b070ddcc2.wav,Bus
6cd372d774eec67c00f2.wav,Saxophone
6cf7b32060227c818a85.wav,Hi-hat
6d16f4780fa6832846cb.wav,Hi-hat
6d33562c7a55f211da82.wav,Acoustic_guitar
6d4be271bf4cfc0edc4d.wav,Computer_keyboard
6d6d2be1718e87bd1ab1.wav,Double_bass
6d7788dbcdf76dc7e8c5.wav,Glockenspiel
6d7aec7fae077c6e7cc6.wav,Fireworks
6da0055c001c6baf9c30.wav,Cowbell
6dc071adbb2f050bb287.wav,Bus
6dc07d45ed974e08a06d.wav,Telephone
6dc0da7a16f4edf13a0b.wav,Applause
6dc44ef8ab00a71ce2f2.wav,Bark
6dcbc98fbc2d09dbd1a5.wav,Finger_snapping
6dcc2c7735c4180deae0.wav,Oboe
6dd23b2b1e970169998f.wav,Fireworks
6e24d136aa9faf3e9103.wav,Laughter
6e3889f6798e25778206.wav,Acoustic_guitar
6e426c10dd1854136815.wav,Shatter
6e4fcb0804508f010071.wav,Drawer_open_or_close
6e61841f1042274df423.wav,Violin_or_fiddle
6e69ef38a81f23cfe9ea.wav,Laughter
6e747d1741d0d2cdf5be.wav,Clarinet
6e7ec2263f085b3c117d.wav,Tambourine
6e99dc32efe7349fc47c.wav,Electric_piano
6ebc278876fe3aeead9d.wav,Cello
6ec38738d80ab424b815.wav,Acoustic_guitar
6eea8b5f91767972c2a7.wav,Shatter
6ef2768053f904a4fd6b.wav,Hi-hat
6ef3210674f330baefbd.wav,Tearing
6efcea152905975f64d9.wav,Hi-hat
6f1b66829202507587d4.wav,Bass_drum
6f28e36a3cdfd1f33c4a.wav,Hi-hat
6f313279f455f8bdd5cf.wav,Bus
6f3459dafdc019bb8e90.wav,Bus
6f5621c65ef416c30313.wav,Hi-hat
6f68485c5dcf2ff18f91.wav,Gong
6f6b23cce6ffd5ff1131.wav,Violin_or_fiddle
6f6fa5c4a8c39d7d1d30.wav,Bark
6f7a56763029d3db0394.wav,Snare_drum
6f7a61255738c212ccf4.wav,Double_bass
6f7aee1ffd737bc0804a.wav,Cello
6f880de9ce5d01d735f9.wav,Flute
6f8afd20421ad51b8366.wav,Snare_drum
6f8e6ce44564f247e9b6.wav,Meow
6f9fe0e520b40c9e7c03.wav,Squeak
6fc248b5532be11d7ce6.wav,Snare_drum
6fc668d5f99ae66839d4.wav,Trumpet
6fcaa5958da488ab3f5a.wav,Harmonica
6fddb826094fad587609.wav,Gong
6fef866e70cbb75b9e00.wav,Oboe
6ff17953ab34acbacfd4.wav,Microwave_oven
6ff78f7dc40828ca13ea.wav,Cough
700cf95a5810bc27ba9c.wav,Violin_or_fiddle
7028ce96401fe165d189.wav,Bark
70292b11a7b76294dcaa.wav,Finger_snapping
702bb375304e33629afc.wav,Violin_or_fiddle
704b0099cd998d0f2cbc.wav,Clarinet
70560e030597fbf2bfa6.wav,Burping_or_eructation
70613f3d03d210a55763.wav,Saxophone
706581be1e13f040c574.wav,Cowbell
707313da05df8456f5c3.wav,Telephone
7099e828fd3edda4909a.wav,Tearing
70ba1249acbd9908befd.wav,Oboe
70ce4889ecc9e689931c.wav,Scissors
70cf0c35c536cca0d783.wav,Clarinet
70dbefa5632c296bcab8.wav,Telephone
70f1c5eefd0b4e16bfdb.wav,Bass_drum
7107d26d459885323d48.wav,Scissors
711c7173c14f2b915d44.wav,Keys_jangling
71296533d6324421377a.wav,Bass_drum
7134db249cf8c2c5d500.wav,Clarinet
71431ad3442ab312d639.wav,Saxophone
7146b0190c2c018f1718.wav,Laughter
7162105f9f513a204bd7.wav,Knock
716bdc29bd0466359df7.wav,Flute
716d82e5acdf3580cff8.wav,Clarinet
7172abca13a4b0cd7c33.wav,Tearing
71c222578d33e1d7f1c3.wav,Knock
71d5c3daa898f264d3e7.wav,Burping_or_eructation
71e040fabea0cae50f2f.wav,Violin_or_fiddle
71ead01b8145b39f0b6d.wav,Scissors
71f1284858901d2d07e1.wav,Bark
72269dc943986d061970.wav,Oboe
724e5be7bd6809aea85e.wav,Microwave_oven
725de66725babd4624c6.wav,Bark
725e2915cc299cc0c728.wav,Squeak
726cc76cda6acc3f5db9.wav,Violin_or_fiddle
727a2ccc9fb3931344bf.wav,Burping_or_eructation
727c4b2d622a57774f0d.wav,Tearing
727dc31e8d48ad01a82b.wav,Bark
728238d4ba2f84cd938d.wav,Harmonica
72abbf304c37fb49e1f6.wav,Tearing
72bb3afc2effa8d41da5.wav,Bark
72c3f9baa45fb262335a.wav,Electric_piano
72c7a6ab916b6641307f.wav,Violin_or_fiddle
72ffb2df9ee28b680302.wav,Bass_drum
72ffc8e6f97369c19007.wav,Bass_drum
7304812c797796090f67.wav,Acoustic_guitar
731bc42c19549eac950c.wav,Snare_drum
731cebc66d358ce2046c.wav,Writing
7320f96362dc867e5bab.wav,Applause
735355f72a989747097b.wav,Chime
736dfc90ecae8cbec24d.wav,Knock
7379855bc59ac2abe09c.wav,Acoustic_guitar
7396635d9032d49928cd.wav,Snare_drum
73a6799eb400cc824525.wav,Tambourine
73d0bd4d447d0745b05c.wav,Microwave_oven
73d1c68eebe9d046665d.wav,Scissors
7415069e17c814acc026.wav,Tambourine
7433028530e118a2b2ab.wav,Keys_jangling
7465629cf162398a9201.wav,Saxophone
7476a2e3bcf5b84e6a9e.wav,Knock
747dfe5b85d910b849a8.wav,Tearing
749a4be2d026fdba73dc.wav,Writing
749fff10b1c55da5842f.wav,Violin_or_fiddle
74a113577bfe1a358ae6.wav,Double_bass
74a7c24914cb7e773684.wav,Bass_drum
74d23bcc6e6a3fb7729c.wav,Applause
74d822c8db1bdc5ebe3f.wav,Meow
74e5cbd77128d6f9fac5.wav,Telephone
74e82f137fad44d9b38b.wav,Violin_or_fiddle
74fe321d7638204c1638.wav,Microwave_oven
75001962fd14a518398b.wav,Violin_or_fiddle
7510e17992fef41e2c52.wav,Gong
7525555b3dce804f9f66.wav,Violin_or_fiddle
752a06a29bc806ce51b4.wav,Violin_or_fiddle
752c83d828495247cd6e.wav,Flute
754d9af06fed34bb56b4.wav,Double_bass
75722888f195cc506c9a.wav,Gunshot_or_gunfire
7583d796528e2b3484cd.wav,Cowbell
7583e0b8afd0d68bf7d1.wav,Telephone
7585fde10d922e1a7d73.wav,Laughter
7592d58be42dfbf4fbb6.wav,Trumpet
75a0838ca78d4235bebc.wav,Scissors
75adf16f2bb96ba3eb19.wav,Gong
75dbadd42d1b5baddedf.wav,Double_bass
7614f754ab21c6240810.wav,Oboe
7623d3c2bda7e93eddb8.wav,Tearing
762c4d8949ee47bff72a.wav,Trumpet
762f5e98346e010844e4.wav,Tearing
765b4aec95cd8701d41e.wav,Bus
7694dcb002d7f33ac3b4.wav,Violin_or_fiddle
76a4f65fd1dcdc9e85e2.wav,Gong
76c289f9e6775ab98f04.wav,Knock
76c931e6f3786984fe5b.wav,Shatter
76ca3bc95f3a2eaf5eda.wav,Flute
76e04e82dbdebff8c6c5.wav,Bass_drum
77087220be80b980c5af.wav,Violin_or_fiddle
772b888438bfb7c17cf0.wav,Telephone
77446caf7686917d592d.wav,Bark
776fefeed232a9ebbc90.wav,Violin_or_fiddle
777e78c9e8cb052e766b.wav,Cough
7786d79133471b970c71.wav,Applause
779d1978a0348a625d56.wav,Finger_snapping
77b9c6e2432511a3ffa2.wav,Cello
77c5b09b441bd3cd18d3.wav,Applause
77daf5574945beebac27.wav,Harmonica
77e17332b6f6820262d3.wav,Trumpet
77eb867c0b8f0e421a1f.wav,Gong
77efd94ba4ed533216c6.wav,Shatter
7805596d8751c01d7245.wav,Acoustic_guitar
78108053d90f850df6db.wav,Saxophone
78238b8800e6ccc659c1.wav,Clarinet
782c9a85b007e1c93147.wav,Fart
782fcdfb880a621d3cae.wav,Clarinet
7863ace3d2da71a86f76.wav,Squeak
786c2dce43536ba82585.wav,Violin_or_fiddle
787bf7bdf8bb624e0697.wav,Trumpet
787f1770f1736d96543b.wav,Snare_drum
78ad0e9f0e6093897150.wav,Hi-hat
78c4a021c6fef2bc53a0.wav,Violin_or_fiddle
78c817062e82f97d6580.wav,Acoustic_guitar
78cbd70c5deefdba8e1c.wav,Burping_or_eructation
78ced4018c62e0aa7502.wav,Harmonica
78d60681efdb098ea38d.wav,Cowbell
78dccb85eda05549e723.wav,Applause
78f46a34d040f00851a9.wav,Clarinet
78fdb36b20cede5d8440.wav,Gong
790265d56864a5aa2f2e.wav,Applause
790266b5b423eddd0881.wav,Trumpet
793de0193acbc03f77aa.wav,Bus
7946663a3f6867bd7b42.wav,Bass_drum
797e7469a8de02b21efc.wav,Flute
7990974fd7a2699d8ccf.wav,Hi-hat
7990e41f997f380d0cf2.wav,Keys_jangling
799e92eaf50328b41d18.wav,Microwave_oven
79be82cd2921a3be7526.wav,Writing
79bffe6a671c0111af3c.wav,Trumpet
79c9796516b7d6509d21.wav,Burping_or_eructation
79d69a3ad6398914f88e.wav,Bass_drum
79d8e4c77cf681d2184c.wav,Bark
79d8f2bcf2d5bb7a836a.wav,Laughter
79e1dd3a0327f236252a.wav,Snare_drum
79ea8cdec5e896495d69.wav,Bass_drum
79f488c0d61e5a8b8f80.wav,Harmonica
7a4430e44cfd708fd53a.wav,Acoustic_guitar
7a46481607bf4705e938.wav,Hi-hat
7a52ba5e1d6b197fa869.wav,Acoustic_guitar
7a642bc6f6c6b61f9c60.wav,Flute
7a6f8808e48d5ba4e6bf.wav,Shatter
7a72e74b32a7831ce5ae.wav,Drawer_open_or_close
7a7dd4389a84023fb5a5.wav,Finger_snapping
7a8c22937bf035e47ebb.wav,Violin_or_fiddle
7aa76b3cb8eb0f810cb4.wav,Flute
7aba8a44981c65723b89.wav,Bark
7ae91f56a27355a788d9.wav,Knock
7af845ddc081704c0c3a.wav,Cello
7b0a769b27b7bb9ccc31.wav,Writing
7b109a7533ed37d39ca1.wav,Cough
7b1a6dee376148fedb04.wav,Violin_or_fiddle
